exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,scramble,Warmup,Repetitions,Algorithm,VBSmm_mean(ms),VBSmm_std,cusparse_spmm_mean(ms),cusparse_spmm_std,
default,4,NO_INPUT,2048,4096,4096,1.000000,16400,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.757152,0.127165,3.283488,0.023405,
default,4,NO_INPUT,2048,4096,4096,1.000000,163850,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.792203,0.093708,13.783702,0.125157,
default,4,NO_INPUT,2048,4096,4096,1.000000,4224,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,4.185067,0.105818,2.220330,0.000798,
default,4,NO_INPUT,2048,4096,4096,1.000000,41984,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,4.154741,0.103509,8.821280,0.022525,
default,4,NO_INPUT,2048,4096,4096,1.000000,419456,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,4.125909,0.099447,50.734478,0.198753,
default,4,NO_INPUT,4096,1024,1024,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.755093,0.034142,0.114741,0.001578,
default,4,NO_INPUT,4096,1024,1024,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.765856,0.026224,0.137205,0.002327,
default,4,NO_INPUT,4096,1024,1024,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.733664,0.013372,0.183723,0.000839,
default,4,NO_INPUT,4096,1024,1024,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.262048,0.057070,0.108587,0.001359,
default,4,NO_INPUT,4096,1024,1024,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.260032,0.008533,0.171317,0.000497,
default,4,NO_INPUT,4096,1024,1024,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.280779,0.062843,0.249259,0.008937,
default,4,NO_INPUT,4096,1024,1024,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.420107,0.040866,0.125429,0.003814,
default,4,NO_INPUT,4096,1024,1024,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.293952,0.011332,0.360864,0.000852,
default,4,NO_INPUT,4096,1024,1024,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.307627,0.024852,0.422752,0.008830,
default,4,NO_INPUT,4096,1024,1024,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.637056,0.063235,0.161557,0.001112,
default,4,NO_INPUT,4096,1024,1024,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.675104,0.044811,0.380320,0.010820,
default,4,NO_INPUT,4096,1024,1024,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.430059,0.013132,1.246720,0.012417,
default,4,NO_INPUT,4096,1024,1024,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.334368,0.002363,0.139669,0.001260,
default,4,NO_INPUT,4096,1024,1024,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.339477,0.011494,0.218752,0.004912,
default,4,NO_INPUT,4096,1024,1024,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.341739,0.008685,0.319627,0.002211,
default,4,NO_INPUT,4096,1024,1024,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.489237,0.030657,0.115189,0.008678,
default,4,NO_INPUT,4096,1024,1024,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.475051,0.005331,0.203424,0.005894,
default,4,NO_INPUT,4096,1024,1024,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.482379,0.024836,0.302005,0.023260,
default,4,NO_INPUT,4096,1024,1024,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.786283,0.048805,0.113707,0.002998,
default,4,NO_INPUT,4096,1024,1024,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.772352,0.044071,0.452683,0.007488,
default,4,NO_INPUT,4096,1024,1024,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.768533,0.036664,0.523403,0.028981,
default,4,NO_INPUT,4096,1024,1024,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.645621,0.118349,0.160864,0.001138,
default,4,NO_INPUT,4096,1024,1024,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.598603,0.029564,0.383723,0.002224,
default,4,NO_INPUT,4096,1024,1024,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.590155,0.004550,1.330389,0.017787,
default,4,NO_INPUT,4096,1024,1024,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.255243,0.008739,0.102965,0.000819,
default,4,NO_INPUT,4096,1024,1024,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.259413,0.014440,0.204149,0.001275,
default,4,NO_INPUT,4096,1024,1024,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.247019,0.005252,0.222219,0.005676,
default,4,NO_INPUT,4096,1024,1024,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.318261,0.011480,0.115829,0.000850,
default,4,NO_INPUT,4096,1024,1024,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.315627,0.002912,0.198880,0.001244,
default,4,NO_INPUT,4096,1024,1024,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.312171,0.004375,0.299104,0.015292,
default,4,NO_INPUT,4096,1024,1024,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.419029,0.014673,0.138528,0.004741,
default,4,NO_INPUT,4096,1024,1024,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.411872,0.008809,0.417920,0.010417,
default,4,NO_INPUT,4096,1024,1024,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.410805,0.012180,0.458443,0.030621,
default,4,NO_INPUT,4096,1024,1024,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.750389,0.015733,0.162133,0.000732,
default,4,NO_INPUT,4096,1024,1024,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.766037,0.004433,0.370251,0.003267,
default,4,NO_INPUT,4096,1024,1024,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.758859,0.013661,1.222613,0.019505,
default,4,NO_INPUT,4096,1024,2048,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.819701,0.025927,0.221888,0.001225,
default,4,NO_INPUT,4096,1024,2048,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.819936,0.031142,0.268139,0.006131,
default,4,NO_INPUT,4096,1024,2048,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.789632,0.010637,0.363403,0.002445,
default,4,NO_INPUT,4096,1024,2048,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.415360,0.031843,0.209397,0.002275,
default,4,NO_INPUT,4096,1024,2048,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.339221,0.009832,0.364757,0.001757,
default,4,NO_INPUT,4096,1024,2048,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.331477,0.022135,0.567104,0.010740,
default,4,NO_INPUT,4096,1024,2048,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.522571,0.035984,0.258912,0.001746,
default,4,NO_INPUT,4096,1024,2048,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.533963,0.039283,0.771115,0.001256,
default,4,NO_INPUT,4096,1024,2048,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.511541,0.047268,0.962635,0.009028,
default,4,NO_INPUT,4096,1024,2048,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.743904,0.032819,0.336267,0.003812,
default,4,NO_INPUT,4096,1024,2048,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.919189,0.077094,0.800139,0.002820,
default,4,NO_INPUT,4096,1024,2048,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.770411,0.022125,2.816949,0.052858,
default,4,NO_INPUT,4096,1024,2048,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.382581,0.018564,0.268587,0.002848,
default,4,NO_INPUT,4096,1024,2048,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.382272,0.005408,0.417611,0.008844,
default,4,NO_INPUT,4096,1024,2048,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.387605,0.014941,0.576384,0.054587,
default,4,NO_INPUT,4096,1024,2048,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.533941,0.009535,0.214389,0.004601,
default,4,NO_INPUT,4096,1024,2048,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.530336,0.009417,0.422197,0.035088,
default,4,NO_INPUT,4096,1024,2048,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.540213,0.009653,0.640629,0.020295,
default,4,NO_INPUT,4096,1024,2048,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.803093,0.017920,0.221355,0.003985,
default,4,NO_INPUT,4096,1024,2048,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.820971,0.016960,0.943072,0.021561,
default,4,NO_INPUT,4096,1024,2048,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.800651,0.011758,1.096768,0.018483,
default,4,NO_INPUT,4096,1024,2048,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.640331,0.023782,0.347648,0.003879,
default,4,NO_INPUT,4096,1024,2048,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.639840,0.048377,0.800640,0.003478,
default,4,NO_INPUT,4096,1024,2048,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.686923,0.015463,2.941920,0.117821,
default,4,NO_INPUT,4096,1024,2048,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.307392,0.013405,0.190219,0.001563,
default,4,NO_INPUT,4096,1024,2048,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.312192,0.002016,0.387168,0.001476,
default,4,NO_INPUT,4096,1024,2048,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.315360,0.012131,0.449600,0.007907,
default,4,NO_INPUT,4096,1024,2048,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.388864,0.011823,0.219467,0.002283,
default,4,NO_INPUT,4096,1024,2048,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.388971,0.006703,0.409045,0.014547,
default,4,NO_INPUT,4096,1024,2048,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.393301,0.018133,0.641664,0.020510,
default,4,NO_INPUT,4096,1024,2048,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.533856,0.012879,0.263819,0.004263,
default,4,NO_INPUT,4096,1024,2048,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.535477,0.023016,0.852683,0.067356,
default,4,NO_INPUT,4096,1024,2048,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.522571,0.024163,0.961696,0.040139,
default,4,NO_INPUT,4096,1024,2048,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.007296,0.022617,0.344939,0.003720,
default,4,NO_INPUT,4096,1024,2048,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.010027,0.017993,0.767915,0.005547,
default,4,NO_INPUT,4096,1024,2048,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.015285,0.022138,2.690069,0.041155,
default,4,NO_INPUT,4096,1024,4096,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.865056,0.041721,0.441440,0.000501,
default,4,NO_INPUT,4096,1024,4096,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.835189,0.016551,0.545589,0.012841,
default,4,NO_INPUT,4096,1024,4096,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.865216,0.029192,0.744469,0.002895,
default,4,NO_INPUT,4096,1024,4096,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.378080,0.019583,0.427008,0.001073,
default,4,NO_INPUT,4096,1024,4096,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.349173,0.006657,0.765995,0.004880,
default,4,NO_INPUT,4096,1024,4096,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.382933,0.040835,1.797984,0.065944,
default,4,NO_INPUT,4096,1024,4096,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.460085,0.088397,0.535488,0.007160,
default,4,NO_INPUT,4096,1024,4096,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.411883,0.062517,1.602080,0.003483,
default,4,NO_INPUT,4096,1024,4096,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.439413,0.057514,3.174059,0.011434,
default,4,NO_INPUT,4096,1024,4096,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.634560,0.047464,0.730752,0.012649,
default,4,NO_INPUT,4096,1024,4096,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.577174,0.109070,2.480128,0.008054,
default,4,NO_INPUT,4096,1024,4096,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.603776,0.055470,8.182240,0.023015,
default,4,NO_INPUT,4096,1024,4096,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.463285,0.013750,0.549515,0.002269,
default,4,NO_INPUT,4096,1024,4096,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.462507,0.005200,0.793600,0.001632,
default,4,NO_INPUT,4096,1024,4096,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.451637,0.003781,1.336853,0.012450,
default,4,NO_INPUT,4096,1024,4096,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.640459,0.002128,0.417749,0.004826,
default,4,NO_INPUT,4096,1024,4096,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.640501,0.018738,0.812789,0.007601,
default,4,NO_INPUT,4096,1024,4096,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.637984,0.016085,1.451317,0.013920,
default,4,NO_INPUT,4096,1024,4096,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.031264,0.011816,0.482709,0.006787,
default,4,NO_INPUT,4096,1024,4096,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.025408,0.004450,2.037728,0.016820,
default,4,NO_INPUT,4096,1024,4096,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.028363,0.010917,3.019413,0.042737,
default,4,NO_INPUT,4096,1024,4096,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.132715,0.015565,0.770027,0.009348,
default,4,NO_INPUT,4096,1024,4096,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.108032,0.015371,2.454741,0.021517,
default,4,NO_INPUT,4096,1024,4096,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.120715,0.010628,8.058987,0.001908,
default,4,NO_INPUT,4096,1024,4096,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.439051,0.003562,0.376608,0.017193,
default,4,NO_INPUT,4096,1024,4096,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.443019,0.013099,0.782080,0.003424,
default,4,NO_INPUT,4096,1024,4096,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.448384,0.003026,0.925205,0.060036,
default,4,NO_INPUT,4096,1024,4096,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.620768,0.009576,0.482229,0.007850,
default,4,NO_INPUT,4096,1024,4096,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.612171,0.005435,0.859915,0.007332,
default,4,NO_INPUT,4096,1024,4096,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.628576,0.005442,1.444629,0.055922,
default,4,NO_INPUT,4096,1024,4096,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.956373,0.003385,0.539499,0.005030,
default,4,NO_INPUT,4096,1024,4096,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.961429,0.017564,1.848971,0.011632,
default,4,NO_INPUT,4096,1024,4096,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.955243,0.006814,2.233813,0.119264,
default,4,NO_INPUT,4096,1024,4096,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.216331,0.018477,0.766080,0.006951,
default,4,NO_INPUT,4096,1024,4096,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.239616,0.003361,2.362805,0.036790,
default,4,NO_INPUT,4096,1024,4096,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.261045,0.005883,6.668971,0.056968,
default,4,NO_INPUT,4096,2048,1024,1.000000,510,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.272683,0.016663,0.115371,0.001377,
default,4,NO_INPUT,4096,2048,1024,1.000000,4182,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.275947,0.011624,0.217568,0.002887,
default,4,NO_INPUT,4096,2048,1024,1.000000,41820,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.287669,0.015410,0.310016,0.009780,
default,4,NO_INPUT,4096,2048,1024,1.000000,1020,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.367403,0.027521,0.145909,0.003274,
default,4,NO_INPUT,4096,2048,1024,1.000000,8364,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.390475,0.087051,0.357141,0.001302,
default,4,NO_INPUT,4096,2048,1024,1.000000,83640,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.328437,0.029804,0.611104,0.004505,
default,4,NO_INPUT,4096,2048,1024,1.000000,2045,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.562400,0.019335,0.191947,0.002653,
default,4,NO_INPUT,4096,2048,1024,1.000000,16769,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.401099,0.028933,0.340757,0.000741,
default,4,NO_INPUT,4096,2048,1024,1.000000,167690,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.450656,0.015403,1.080405,0.023986,
default,4,NO_INPUT,4096,2048,1024,1.000000,5120,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.199936,0.206721,0.251925,0.000733,
default,4,NO_INPUT,4096,2048,1024,1.000000,41984,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,10.757153,0.018177,0.862016,0.021560,
default,4,NO_INPUT,4096,2048,1024,1.000000,419840,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.067680,0.028429,3.911403,0.039841,
default,4,NO_INPUT,4096,2048,1024,1.000000,425,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.496459,0.006331,0.109472,0.004014,
default,4,NO_INPUT,4096,2048,1024,1.000000,4100,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.512800,0.007093,0.187499,0.002934,
default,4,NO_INPUT,4096,2048,1024,1.000000,40975,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.493845,0.013482,0.272384,0.006820,
default,4,NO_INPUT,4096,2048,1024,1.000000,867,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.769440,0.014362,0.140288,0.001446,
default,4,NO_INPUT,4096,2048,1024,1.000000,8364,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.775051,0.020034,0.483883,0.003330,
default,4,NO_INPUT,4096,2048,1024,1.000000,83589,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.768693,0.017664,0.519669,0.004670,
default,4,NO_INPUT,4096,2048,1024,1.000000,1734,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.336491,0.024350,0.175403,0.002824,
default,4,NO_INPUT,4096,2048,1024,1.000000,16728,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.334411,0.026575,0.369312,0.006978,
default,4,NO_INPUT,4096,2048,1024,1.000000,167178,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.362859,0.015335,1.396875,0.008090,
default,4,NO_INPUT,4096,2048,1024,1.000000,4352,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.937280,0.012210,0.256299,0.004659,
default,4,NO_INPUT,4096,2048,1024,1.000000,41984,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,3.050208,0.047097,0.845195,0.037790,
default,4,NO_INPUT,4096,2048,1024,1.000000,419584,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.914795,0.019637,3.877835,0.004467,
default,4,NO_INPUT,4096,2048,1024,1.000000,396,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.318923,0.014958,0.130976,0.000642,
default,4,NO_INPUT,4096,2048,1024,1.000000,3936,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.317024,0.009685,0.422613,0.012325,
default,4,NO_INPUT,4096,2048,1024,1.000000,39324,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.323509,0.005509,0.631979,0.026011,
default,4,NO_INPUT,4096,2048,1024,1.000000,792,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.433643,0.011784,0.172331,0.003965,
default,4,NO_INPUT,4096,2048,1024,1.000000,7872,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.422944,0.009594,0.575637,0.023311,
default,4,NO_INPUT,4096,2048,1024,1.000000,78648,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.425899,0.009211,0.948832,0.034953,
default,4,NO_INPUT,4096,2048,1024,1.000000,1650,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.651093,0.015099,0.219392,0.000667,
default,4,NO_INPUT,4096,2048,1024,1.000000,16400,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.646507,0.012215,0.370453,0.001256,
default,4,NO_INPUT,4096,2048,1024,1.000000,163850,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.659957,0.012312,1.505376,0.038362,
default,4,NO_INPUT,4096,2048,1024,1.000000,4224,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.310507,0.013290,0.276000,0.001464,
default,4,NO_INPUT,4096,2048,1024,1.000000,41984,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.296000,0.004859,0.933611,0.052480,
default,4,NO_INPUT,4096,2048,1024,1.000000,419456,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.281568,0.010990,4.345227,0.100578,
default,4,NO_INPUT,4096,2048,2048,1.000000,510,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.381269,0.020270,0.211285,0.002834,
default,4,NO_INPUT,4096,2048,2048,1.000000,4182,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.379051,0.016075,0.444139,0.006172,
default,4,NO_INPUT,4096,2048,2048,1.000000,41820,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.417792,0.058700,0.693653,0.013775,
default,4,NO_INPUT,4096,2048,2048,1.000000,1020,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.479445,0.024241,0.290485,0.001954,
default,4,NO_INPUT,4096,2048,2048,1.000000,8364,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.469813,0.014741,0.748640,0.002775,
default,4,NO_INPUT,4096,2048,2048,1.000000,83640,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.440107,0.018840,1.561504,0.025653,
default,4,NO_INPUT,4096,2048,2048,1.000000,2045,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.797909,0.020048,0.447253,0.070722,
default,4,NO_INPUT,4096,2048,2048,1.000000,16769,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.713515,0.060948,0.979232,0.012948,
default,4,NO_INPUT,4096,2048,2048,1.000000,167690,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.786880,0.058667,2.826752,0.024081,
default,4,NO_INPUT,4096,2048,2048,1.000000,5120,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.319679,0.036655,0.529824,0.003110,
